,image_path,bbox,page,doc_id
1386,doc3_page255_32.png,"(271.0, 270.0, 280.0, 313.0)",255,3
1387,doc3_page255_33.png,"(281.0, 270.0, 301.0, 328.0)",255,3
1388,doc3_page255_34.png,"(169.0, 335.0, 239.0, 357.0)",255,3
1389,doc3_page255_35.png,"(78.0, 561.0, 101.0, 567.0)",255,3
1390,doc3_page256_4.jpeg,"(30.91200065612793, 452.8030090332031, 225.01800537109375, 581.1790161132812)",256,3
1391,doc3_page256_6.jpeg,"(237.58200073242188, 385.78302001953125, 464.4179992675781, 545.1790161132812)",256,3
1392,doc3_page257_4.png,"(64.4520034790039, 336.7030029296875, 286.7279968261719, 381.8590087890625)",257,3
1393,doc3_page257_5.png,"(64.93199920654297, 376.54302978515625, 286.7279968261719, 381.8590087890625)",257,3
1394,doc3_page257_6.jpeg,"(275.1719970703125, 347.7430114746094, 282.40802001953125, 354.4990234375)",257,3
1395,doc3_page258_3.jpeg,"(255.2220001220703, 55.42303466796875, 416.718017578125, 164.44903564453125)",258,3
1396,doc3_page258_4.jpeg,"(173.23199462890625, 55.273033142089844, 253.3679962158203, 164.44903564453125)",258,3
1397,doc3_page258_10.jpeg,"(31.242000579833984, 220.87301635742188, 258.0480041503906, 368.8990173339844)",258,3
1398,doc3_page259_4.jpeg,"(12.371999740600586, 34.722991943359375, 241.57798767089844, 191.02899169921875)",259,3
1399,doc3_page260_4.jpeg,"(43.00199890136719, 259.3330078125, 238.75799560546875, 398.89898681640625)",260,3
1400,doc3_page260_5.jpeg,"(43.00199890136719, 459.3130187988281, 203.83799743652344, 594.4990234375)",260,3
1401,doc3_page260_6.jpeg,"(212.44200134277344, 459.3130187988281, 417.197998046875, 593.989013671875)",260,3
1402,doc3_page260_9.jpeg,"(247.7220001220703, 259.3330078125, 417.9179992675781, 452.5690002441406)",260,3
1403,doc3_page261_5.jpeg,"(65.1719970703125, 473.052978515625, 179.2080078125, 639.0789794921875)",261,3
1404,doc3_page262_3.jpeg,"(165.552001953125, 210.2230224609375, 417.5880126953125, 368.8990173339844)",262,3
1405,doc3_page264_6.png,"(300.4620056152344, 563.9230346679688, 382.0980224609375, 634.51904296875)",264,3
1406,doc3_page264_8.png,"(122.14199829101562, 417.2829895019531, 250.33799743652344, 506.5989990234375)",264,3
1407,doc3_page264_10.png,"(105.10199737548828, 574.4830322265625, 279.8580017089844, 635.47900390625)",264,3
1408,doc3_page264_12.png,"(250.302001953125, 440.3230285644531, 387.61798095703125, 499.3990173339844)",264,3
1409,doc3_page265_3.jpeg,"(65.1719970703125, 410.29302978515625, 300.468017578125, 568.6090087890625)",265,3
1410,doc3_page265_4.jpeg,"(325.8420104980469, 410.29302978515625, 439.39801025390625, 570.01904296875)",265,3
1411,doc3_page268_7.jpeg,"(41.742000579833984, 449.3529968261719, 170.41799926757812, 631.1589965820312)",268,3
1412,doc3_page268_8.jpeg,"(172.0919952392578, 449.35296630859375, 302.3280029296875, 632.1489868164062)",268,3
1413,doc3_page271_27.jpeg,"(234.1320037841797, 476.86297607421875, 450.1679992675781, 633.708984375)",271,3
1414,doc3_page271_28.jpeg,"(55.36199951171875, 476.86297607421875, 231.88800048828125, 557.208984375)",271,3
1415,doc3_page272_16.jpeg,"(303.2820129394531, 453.85296630859375, 416.5980224609375, 593.3289794921875)",272,3
1416,doc3_page274_3.png,"(344.052001953125, 516.552978515625, 447.2879943847656, 573.708984375)",274,3
1417,doc3_page274_5.png,"(6.371990203857422, 424.9930114746094, 117.28799438476562, 429.8290100097656)",274,3
1418,doc3_page274_6.png,"(6.611999988555908, 429.1930236816406, 117.0479965209961, 482.509033203125)",274,3
1419,doc3_page274_8.png,"(127.87200164794922, 421.1230163574219, 139.9080047607422, 429.79901123046875)",274,3
1420,doc3_page274_9.png,"(128.052001953125, 429.1930236816406, 250.96800231933594, 487.06903076171875)",274,3
1421,doc3_page274_11.png,"(48.37200164794922, 513.4329833984375, 176.5679931640625, 561.948974609375)",274,3
1422,doc3_page274_13.png,"(250.69200134277344, 430.873046875, 374.5679931640625, 487.06903076171875)",274,3
1423,doc3_page274_14.png,"(250.36199951171875, 430.6929931640625, 251.83799743652344, 474.88897705078125)",274,3
1424,doc3_page274_16.png,"(231.9720001220703, 513.4330444335938, 332.3280029296875, 562.4290161132812)",274,3
1425,doc3_page274_20.jpeg,"(359.23199462890625, 0.85302734375, 472.5480041503906, 115.1290283203125)",274,3
1426,doc3_page275_3.jpeg,"(54.13199996948242, 345.04302978515625, 280.9679870605469, 488.1190185546875)",275,3
1427,doc3_page275_7.jpeg,"(297.97198486328125, 311.29302978515625, 450.16796875, 413.8990478515625)",275,3
1428,doc3_page276_5.jpeg,"(319.24200439453125, 71.86302185058594, 415.75799560546875, 205.45901489257812)",276,3
1429,doc3_page276_7.jpeg,"(42.492000579833984, 207.6430206298828, 246.01800537109375, 342.67901611328125)",276,3
1430,doc3_page277_12.jpeg,"(184.6320037841797, 240.61302185058594, 312.64801025390625, 423.55902099609375)",277,3
1431,doc3_page277_13.jpeg,"(315.0719909667969, 240.61302185058594, 442.0379943847656, 423.5290222167969)",277,3
1432,doc3_page277_14.jpeg,"(65.1719970703125, 240.61300659179688, 181.99798583984375, 422.5690002441406)",277,3
1433,doc3_page278_4.jpeg,"(303.9419860839844, 61.15299987792969, 417.25799560546875, 181.90899658203125)",278,3
1434,doc3_page278_6.jpeg,"(125.6520004272461, 499.6629943847656, 428.9880065917969, 632.1489868164062)",278,3
1435,doc3_page279_6.jpeg,"(66.85199737548828, 454.39300537109375, 180.16799926757812, 607.7890014648438)",279,3
1436,doc3_page280_16.jpeg,"(43.571998596191406, 10.873016357421875, 184.27798461914062, 278.8990173339844)",280,3
1437,doc3_page280_17.jpeg,"(189.82200622558594, 18.52301025390625, 396.49798583984375, 278.8990173339844)",280,3
1438,doc3_page281_12.jpeg,"(53.652000427246094, 510.31298828125, 252.16799926757812, 635.1489868164062)",281,3
1439,doc3_page285_3.png,"(343.87200927734375, 484.27301025390625, 459.1080017089844, 555.3489990234375)",285,3
1440,doc3_page285_5.png,"(15.791999816894531, 477.7929992675781, 117.10800170898438, 555.5889892578125)",285,3
1441,doc3_page285_7.png,"(150.6719970703125, 586.5130004882812, 250.54800415039062, 633.5889892578125)",285,3
1442,doc3_page285_9.png,"(116.59200286865234, 508.51300048828125, 207.10800170898438, 555.5889892578125)",285,3
1443,doc3_page285_10.png,"(114.91200256347656, 542.593017578125, 117.10800170898438, 555.5889892578125)",285,3
1444,doc3_page285_11.png,"(114.76200103759766, 508.15301513671875, 117.6780014038086, 543.22900390625)",285,3
1445,doc3_page285_13.png,"(232.27200317382812, 484.51300048828125, 332.62799072265625, 555.5889892578125)",285,3
1446,doc3_page285_15.png,"(304.0320129394531, 607.6329956054688, 404.38800048828125, 678.22900390625)",285,3
1447,doc3_page285_18.png,"(304.0320129394531, 647.7130126953125, 309.3479919433594, 671.0289916992188)",285,3
1448,doc3_page286_3.jpeg,"(303.2820129394531, 142.87301635742188, 427.39801025390625, 266.3590087890625)",286,3
1449,doc3_page287_16.jpeg,"(269.8320007324219, 133.4230194091797, 439.75799560546875, 251.89901733398438)",287,3
1450,doc3_page288_14.png,"(212.0, 186.0, 224.0, 198.0)",288,3
1451,doc3_page288_15.png,"(56.0, 129.0, 118.0, 161.0)",288,3
1452,doc3_page288_16.png,"(103.0, 122.0, 176.0, 138.0)",288,3
1453,doc3_page288_17.png,"(60.0, 175.0, 122.0, 188.0)",288,3
1454,doc3_page288_18.png,"(73.0, 212.0, 110.0, 244.0)",288,3
1455,doc3_page288_19.png,"(76.0, 261.0, 133.0, 288.0)",288,3
1456,doc3_page288_20.png,"(52.0, 262.0, 146.0, 323.0)",288,3
1457,doc3_page288_21.png,"(110.0, 194.0, 155.0, 264.0)",288,3
1458,doc3_page288_22.png,"(149.0, 196.0, 214.0, 277.0)",288,3
1459,doc3_page288_23.png,"(169.0, 230.0, 220.0, 284.0)",288,3
1460,doc3_page288_24.png,"(198.0, 241.0, 233.0, 292.0)",288,3
1461,doc3_page288_25.png,"(121.0, 287.0, 149.0, 354.0)",288,3
1462,doc3_page288_26.png,"(228.0, 267.0, 264.0, 312.0)",288,3
1463,doc3_page288_27.png,"(145.0, 288.0, 175.0, 312.0)",288,3
1464,doc3_page288_28.png,"(157.0, 297.0, 204.0, 343.0)",288,3
1465,doc3_page288_29.png,"(235.0, 234.0, 281.0, 245.0)",288,3
1466,doc3_page288_30.png,"(260.0, 244.0, 303.0, 296.0)",288,3
1467,doc3_page288_31.png,"(267.0, 285.0, 327.0, 366.0)",288,3
1468,doc3_page288_32.png,"(302.0, 346.0, 351.0, 360.0)",288,3
1469,doc3_page288_33.png,"(376.0, 331.0, 423.0, 340.0)",288,3
1470,doc3_page288_34.png,"(328.0, 270.0, 393.0, 298.0)",288,3
1471,doc3_page288_35.png,"(391.0, 265.0, 423.0, 274.0)",288,3
1472,doc3_page288_36.png,"(321.0, 237.0, 391.0, 275.0)",288,3
1473,doc3_page288_37.png,"(317.0, 221.0, 348.0, 256.0)",288,3
1474,doc3_page288_38.png,"(393.0, 230.0, 423.0, 254.0)",288,3
1475,doc3_page288_39.png,"(341.0, 196.0, 404.0, 221.0)",288,3
1476,doc3_page288_40.png,"(281.0, 186.0, 313.0, 233.0)",288,3
1477,doc3_page288_41.png,"(229.0, 167.0, 306.0, 209.0)",288,3
1478,doc3_page288_42.png,"(203.0, 133.0, 229.0, 173.0)",288,3
1479,doc3_page288_43.png,"(124.0, 167.0, 224.0, 204.0)",288,3
1480,doc3_page288_44.png,"(203.0, 196.0, 232.0, 238.0)",288,3
1481,doc3_page288_45.png,"(232.0, 144.0, 305.0, 164.0)",288,3
1482,doc3_page288_46.png,"(311.0, 131.0, 367.0, 167.0)",288,3
1483,doc3_page288_47.png,"(332.0, 160.0, 389.0, 175.0)",288,3
1484,doc3_page288_48.png,"(55.0, 191.0, 124.0, 227.0)",288,3
1485,doc3_page288_49.png,"(49.0, 401.0, 70.0, 407.0)",288,3
1486,doc3_page289_3.jpeg,"(186.8520050048828, 432.5830078125, 323.8680114746094, 621.739013671875)",289,3
1487,doc3_page289_4.jpeg,"(53.71200180053711, 432.5830078125, 185.11801147460938, 620.8989868164062)",289,3
1488,doc3_page289_5.jpeg,"(324.8219909667969, 432.5830078125, 450.1679992675781, 620.8989868164062)",289,3
1489,doc3_page290_4.jpeg,"(172.90199279785156, 466.42303466796875, 427.75799560546875, 631.3090209960938)",290,3
1490,doc3_page291_5.jpeg,"(208.96200561523438, 270.37298583984375, 439.3380126953125, 513.4089965820312)",291,3
1491,doc3_page293_2.jpeg,"(28.152000427246094, 107.20301818847656, 231.88800048828125, 249.46902465820312)",293,3
1492,doc3_page293_3.jpeg,"(235.06199645996094, 106.45301818847656, 463.9079895019531, 249.58901977539062)",293,3
1493,doc3_page293_4.jpeg,"(234.70199584960938, 251.7130126953125, 464.9580078125, 400.489013671875)",293,3
1494,doc3_page293_5.jpeg,"(28.152000427246094, 251.7130126953125, 232.8179931640625, 400.5190124511719)",293,3
1495,doc3_page293_6.jpeg,"(226.36199951171875, 403.0030212402344, 464.447998046875, 557.1190185546875)",293,3
1496,doc3_page293_7.jpeg,"(28.152000427246094, 403.0030517578125, 223.75799560546875, 556.3990478515625)",293,3
1497,doc3_page295_5.png,"(343.3919982910156, 460.1529846191406, 462.4679870605469, 546.5889892578125)",295,3
1498,doc3_page295_7.png,"(30.91200065612793, 468.7929992675781, 172.54800415039062, 546.5889892578125)",295,3
1499,doc3_page295_9.png,"(204.4320068359375, 577.5130004882812, 350.38800048828125, 642.3489990234375)",295,3
1500,doc3_page295_11.png,"(246.6719970703125, 475.51300048828125, 337.9079895019531, 546.5889892578125)",295,3
1501,doc3_page296_14.jpeg,"(289.12200927734375, 98.05303192138672, 419.2380065917969, 148.759033203125)",296,3
1502,doc3_page297_7.jpeg,"(65.11199951171875, 303.343017578125, 308.927978515625, 458.1490173339844)",297,3
1503,doc3_page297_8.jpeg,"(65.11199951171875, 459.8830261230469, 308.927978515625, 613.009033203125)",297,3
1504,doc3_page297_9.jpeg,"(266.47198486328125, 170.5330047607422, 476.2079772949219, 300.91900634765625)",297,3
1505,doc3_page297_10.jpeg,"(65.1719970703125, 170.5330047607422, 263.68798828125, 300.8890075683594)",297,3
1506,doc3_page298_6.jpeg,"(239.3520050048828, 188.68299865722656, 333.76800537109375, 280.8489990234375)",298,3
1507,doc3_page298_7.jpeg,"(333.552001953125, 188.68299865722656, 427.968017578125, 280.8489990234375)",298,3
1508,doc3_page298_8.jpeg,"(239.3520050048828, 280.6029968261719, 396.5880126953125, 342.1090087890625)",298,3
1509,doc3_page298_9.jpeg,"(396.37200927734375, 280.6029968261719, 427.968017578125, 342.1090087890625)",298,3
1510,doc3_page299_16.jpeg,"(54.13199996948242, 67.06301879882812, 179.50799560546875, 242.89901733398438)",299,3
1511,doc3_page300_2.jpeg,"(320.50201416015625, 220.3030242919922, 427.75799560546875, 393.55902099609375)",300,3
1512,doc3_page300_5.jpeg,"(202.24200439453125, 455.8330078125, 464.718017578125, 629.9290161132812)",300,3
1513,doc3_page302_12.jpeg,"(184.24200439453125, 168.85299682617188, 266.2080078125, 273.22900390625)",302,3
1514,doc3_page302_13.jpeg,"(66.19200134277344, 177.85302734375, 145.39801025390625, 273.4990234375)",302,3
1515,doc3_page302_18.jpeg,"(171.8820037841797, 393.3730163574219, 287.1780090332031, 494.8990173339844)",302,3
1516,doc3_page302_19.jpeg,"(313.24200439453125, 168.85301208496094, 397.27801513671875, 273.04901123046875)",302,3
1517,doc3_page303_1.jpeg,"(64.75199890136719, 59.14301300048828, 144.13800048828125, 162.739013671875)",303,3
1518,doc3_page303_2.jpeg,"(64.75199890136719, 172.30300903320312, 144.13800048828125, 289.3990173339844)",303,3
1519,doc4_page1_0.png,"(208.0, 222.0, 233.0, 299.0)",1,4
1520,doc4_page1_1.png,"(105.0, 247.0, 209.0, 275.0)",1,4
1521,doc4_page1_2.png,"(207.62399291992188, 246.89500427246094, 233.67599487304688, 275.4670104980469)",1,4
1522,doc4_page1_3.png,"(232.0, 247.0, 364.0, 275.0)",1,4
1523,doc4_page1_4.png,"(494.0, 247.0, 626.0, 275.0)",1,4
1524,doc4_page1_5.png,"(363.0, 222.0, 389.0, 299.0)",1,4
1525,doc4_page1_6.png,"(469.0, 222.0, 495.0, 299.0)",1,4
1526,doc4_page1_7.png,"(388.0, 247.0, 470.0, 275.0)",1,4
1527,doc4_page1_8.png,"(362.78399658203125, 246.89500427246094, 388.83599853515625, 275.4670104980469)",1,4
1528,doc4_page1_9.png,"(469.16400146484375, 246.89500427246094, 495.21600341796875, 275.4670104980469)",1,4
1529,doc4_page1_10.png,"(625.0, 222.0, 650.0, 299.0)",1,4
1530,doc4_page1_11.png,"(649.0, 247.0, 732.0, 275.0)",1,4
1531,doc4_page1_12.png,"(624.8040161132812, 246.89500427246094, 650.8560180664062, 275.4670104980469)",1,4
1532,doc4_page1_13.png,"(731.0, 222.0, 757.0, 299.0)",1,4
1533,doc4_page1_14.png,"(755.364013671875, 246.89500427246094, 757.2360229492188, 275.4670104980469)",1,4
1534,doc4_page1_15.png,"(731.1840209960938, 246.89500427246094, 756.8160400390625, 275.4670104980469)",1,4
1535,doc4_page1_16.png,"(731.0, 251.0, 744.0, 271.0)",1,4
1536,doc4_page1_17.png,"(2.0, 247.0, 82.0, 275.0)",1,4
1537,doc4_page1_18.png,"(81.0, 222.0, 106.0, 299.0)",1,4
1538,doc4_page1_19.png,"(80.36399841308594, 246.89500427246094, 106.41600036621094, 275.4670104980469)",1,4
1539,doc4_page1_21.jpeg,"(411.02398681640625, 33.175018310546875, 590.10498046875, 126.00701904296875)",1,4
1540,doc4_page1_22.jpeg,"(38.24399948120117, 571.3150024414062, 107.34100341796875, 656.3469848632812)",1,4
1541,doc4_page1_26.jpeg,"(46.40399932861328, 468.9549865722656, 132.37399291992188, 527.0469970703125)",1,4
1542,doc4_page1_33.jpeg,"(815.4840087890625, 532.6150512695312, 930.5759887695312, 596.6470336914062)",1,4
1543,doc4_page1_34.png,"(713.0, 34.0, 802.0, 86.0)",1,4
1544,doc4_page1_35.png,"(803.0, 34.0, 805.0, 86.0)",1,4
1545,doc4_page1_36.jpeg,"(713.0040283203125, 35.215023040771484, 805.176025390625, 85.38702392578125)",1,4
1546,doc4_page1_37.jpeg,"(848.7239990234375, 40.375, 918.2760009765625, 88.98699951171875)",1,4
1547,doc4_page1_39.jpeg,"(48.32400131225586, 97.5550308227539, 143.79600524902344, 170.76702880859375)",1,4
1548,doc4_page1_41.jpeg,"(234.26400756835938, 53.574981689453125, 359.97601318359375, 185.406982421875)",1,4
1549,doc4_page1_42.png,"(151.0, 185.0, 374.0, 190.0)",1,4
1550,doc4_page1_43.png,"(140.0, 181.0, 159.0, 195.0)",1,4
1551,doc4_page1_44.png,"(366.0, 181.0, 385.0, 195.0)",1,4
1552,doc4_page1_50.jpeg,"(780.4439697265625, 451.9750061035156, 815.4359741210938, 509.3470153808594)",1,4
1553,doc4_page1_52.jpeg,"(704.4240112304688, 581.0950317382812, 775.9200439453125, 664.0270385742188)",1,4
1554,doc4_page1_54.jpeg,"(815.4240112304688, 158.3350067138672, 917.196044921875, 208.86700439453125)",1,4
1555,doc4_page1_56.jpeg,"(110.66400146484375, 315.3550109863281, 259.76898193359375, 414.00701904296875)",1,4
1556,doc4_page1_59.jpeg,"(166.76400756835938, 424.0749816894531, 227.31600952148438, 482.22698974609375)",1,4
1557,doc4_page1_60.png,"(169.0, 484.0, 378.0, 490.0)",1,4
1558,doc4_page1_61.png,"(158.0, 480.0, 177.0, 494.0)",1,4
1559,doc4_page1_62.png,"(370.0, 480.0, 389.0, 494.0)",1,4
1560,doc4_page1_65.png,"(43.0, 411.0, 367.0, 416.0)",1,4
1561,doc4_page1_66.png,"(33.0, 406.0, 51.0, 420.0)",1,4
1562,doc4_page1_67.png,"(359.0, 406.0, 377.0, 420.0)",1,4
1563,doc4_page1_69.jpeg,"(413.90399169921875, 462.59503173828125, 497.8559875488281, 506.88702392578125)",1,4
1564,doc4_page1_71.jpeg,"(770.843994140625, 307.8550109863281, 899.1699829101562, 391.0270080566406)",1,4
1565,doc4_page1_73.png,"(639.0, 305.0, 920.0, 310.0)",1,4
1566,doc4_page1_74.png,"(629.0, 301.0, 648.0, 315.0)",1,4
1567,doc4_page1_75.png,"(912.0, 301.0, 930.0, 315.0)",1,4
1568,doc4_page1_77.png,"(425.0, 354.0, 600.0, 357.0)",1,4
1569,doc4_page1_78.png,"(595.0, 351.0, 606.0, 359.0)",1,4
1570,doc4_page1_80.jpeg,"(534.3839721679688, 370.2550048828125, 636.156005859375, 448.2070007324219)",1,4
1571,doc4_page1_81.jpeg,"(584.1840209960938, 157.375, 689.2969970703125, 210.24700927734375)",1,4
1572,doc4_page1_83.jpeg,"(371.0639953613281, 305.45501708984375, 404.135986328125, 339.3070068359375)",1,4
1573,doc4_page1_84.jpeg,"(712.9439697265625, 33.655033111572266, 805.0559692382812, 86.70703125)",1,4
1574,doc4_page1_85.jpeg,"(290.843994140625, 506.5150146484375, 333.59698486328125, 562.2670288085938)",1,4
1575,doc4_page1_86.jpeg,"(208.6439971923828, 561.8349609375, 251.39700317382812, 620.3469848632812)",1,4
1576,doc4_page1_87.jpeg,"(664.9439697265625, 401.9949951171875, 767.0919799804688, 450.24700927734375)",1,4
1577,doc4_page1_88.jpeg,"(611.7839965820312, 545.3350219726562, 670.8519897460938, 591.427001953125)",1,4
1578,doc4_page12_12.jpeg,"(36.59400177001953, 374.09503173828125, 122.10600280761719, 464.40704345703125)",12,4
1579,doc4_page12_13.jpeg,"(179.33399963378906, 513.4149780273438, 270.0660095214844, 617.3469848632812)",12,4
1580,doc4_page12_14.jpeg,"(36.83399963378906, 513.4749755859375, 160.74600219726562, 615.427001953125)",12,4
1581,doc4_page12_15.jpeg,"(247.31399536132812, 347.21502685546875, 330.3059997558594, 473.40704345703125)",12,4
1582,doc4_page12_16.jpeg,"(335.3340148925781, 347.21502685546875, 418.3860168457031, 473.3470458984375)",12,4
1583,doc4_page12_17.jpeg,"(133.4340057373047, 347.2149963378906, 212.24801635742188, 455.6470031738281)",12,4
1584,doc4_page12_18.jpeg,"(295.79400634765625, 506.6950378417969, 419.58599853515625, 608.70703125)",12,4
1585,doc4_page18_7.jpeg,"(187.85400390625, 55.73499298095703, 289.6860046386719, 152.10699462890625)",18,4
1586,doc4_page18_9.jpeg,"(308.15399169921875, 57.655006408691406, 404.0459899902344, 150.24700927734375)",18,4
1587,doc4_page18_10.jpeg,"(206.87399291992188, 267.05499267578125, 419.64599609375, 396.18701171875)",18,4
1588,doc4_page19_6.jpeg,"(284.4540100097656, 185.8150177001953, 447.1240234375, 404.1670227050781)",19,4
1589,doc4_page19_7.jpeg,"(62.63399887084961, 425.875, 242.76600646972656, 605.1669921875)",19,4
1590,doc4_page21_5.jpeg,"(62.33399963378906, 56.63502502441406, 342.60601806640625, 224.10702514648438)",21,4
1591,doc4_page22_6.jpeg,"(155.1540069580078, 117.47500610351562, 420.24603271484375, 316.0870056152344)",22,4
1592,doc4_page22_7.jpeg,"(20.45400047302246, 476.09503173828125, 160.5659942626953, 612.18701171875)",22,4
1593,doc4_page22_8.jpeg,"(308.9339904785156, 477.05499267578125, 421.6259765625, 612.18701171875)",22,4
1594,doc4_page22_9.jpeg,"(164.33399963378906, 475.5550231933594, 300.84600830078125, 612.0670166015625)",22,4
1595,doc4_page25_2.jpeg,"(62.33399963378906, 58.735015869140625, 209.70599365234375, 270.00701904296875)",25,4
1596,doc4_page25_3.jpeg,"(308.3940124511719, 58.735015869140625, 456.666015625, 270.00701904296875)",25,4
1597,doc4_page26_3.jpeg,"(145.91400146484375, 125.63502502441406, 435.84600830078125, 272.2870178222656)",26,4
1598,doc4_page27_6.jpeg,"(62.09400177001953, 514.6749877929688, 244.81399536132812, 633.2470092773438)",27,4
1599,doc4_page27_8.jpeg,"(382.2539978027344, 542.9949951171875, 438.84600830078125, 625.6270141601562)",27,4
1600,doc4_page27_11.jpeg,"(252.29400634765625, 464.81500244140625, 296.9460144042969, 584.947021484375)",27,4
1601,doc4_page28_9.jpeg,"(37.49399948120117, 482.155029296875, 420.3299865722656, 619.447021484375)",28,4
1602,doc4_page29_7.jpeg,"(250.6739959716797, 268.19500732421875, 443.61297607421875, 358.74700927734375)",29,4
1603,doc4_page30_10.jpeg,"(245.3939971923828, 303.95501708984375, 421.7139892578125, 421.0270080566406)",30,4
1604,doc4_page30_12.jpeg,"(35.39400100708008, 302.9350280761719, 234.12599182128906, 419.2270202636719)",30,4
1605,doc4_page30_14.jpeg,"(312.17401123046875, 479.5749816894531, 418.6000061035156, 602.406982421875)",30,4
1606,doc4_page32_15.jpeg,"(267.593994140625, 184.25502014160156, 328.10699462890625, 262.5670166015625)",32,4
1607,doc4_page32_16.jpeg,"(333.0539855957031, 184.25502014160156, 419.82598876953125, 243.72702026367188)",32,4
1608,doc4_page32_17.jpeg,"(333.0539855957031, 247.91502380371094, 419.82598876953125, 307.38702392578125)",32,4
1609,doc4_page33_5.jpeg,"(61.25400161743164, 481.9749755859375, 355.32598876953125, 621.6669921875)",33,4
1610,doc4_page33_7.jpeg,"(317.8739929199219, 78.23501586914062, 416.70599365234375, 203.34701538085938)",33,4
1611,doc4_page35_6.jpeg,"(317.03399658203125, 148.4949951171875, 416.4419860839844, 273.36700439453125)",35,4
1612,doc4_page36_7.jpeg,"(36.83399963378906, 95.75502014160156, 325.02398681640625, 260.1070251464844)",36,4
1613,doc4_page41_3.jpeg,"(62.33399963378906, 147.1750030517578, 429.53497314453125, 347.8269958496094)",41,4
1614,doc4_page42_2.jpeg,"(36.83399963378906, 355.614990234375, 220.14599609375, 459.5469970703125)",42,4
1615,doc4_page42_3.jpeg,"(226.73399353027344, 355.6150207519531, 419.58599853515625, 461.947021484375)",42,4
1616,doc4_page42_8.jpeg,"(226.73399353027344, 487.614990234375, 419.58599853515625, 591.4869995117188)",42,4
1617,doc4_page42_9.jpeg,"(35.75400161743164, 487.67498779296875, 222.42599487304688, 590.0469970703125)",42,4
1618,doc4_page42_14.jpeg,"(290.7539978027344, 79.55502319335938, 394.2659912109375, 203.947021484375)",42,4
1619,doc4_page43_4.jpeg,"(62.33399963378906, 339.3550109863281, 280.8739929199219, 439.0270080566406)",43,4
1620,doc4_page44_2.jpeg,"(306.7139892578125, 56.63502502441406, 418.0479736328125, 214.447021484375)",44,4
1621,doc4_page44_4.jpeg,"(36.83399963378906, 56.63502502441406, 292.0350036621094, 199.50701904296875)",44,4
1622,doc4_page45_11.jpeg,"(239.87399291992188, 354.83502197265625, 455.885986328125, 447.00701904296875)",45,4
1623,doc4_page45_15.jpeg,"(281.7539978027344, 508.3150329589844, 415.08599853515625, 596.5870361328125)",45,4
1624,doc4_page45_17.jpeg,"(368.9339904785156, 567.0549926757812, 446.1659851074219, 600.8469848632812)",45,4
1625,doc4_page47_22.jpeg,"(71.09400177001953, 515.2150268554688, 162.36599731445312, 626.467041015625)",47,4
1626,doc4_page50_2.jpeg,"(283.0140075683594, 56.154998779296875, 418.68402099609375, 187.86700439453125)",50,4
1627,doc4_page50_3.jpeg,"(33.17399978637695, 57.65503692626953, 270.5, 181.14703369140625)",50,4
1628,doc4_page51_5.jpeg,"(61.9739990234375, 469.135009765625, 249.7259979248047, 594.4869995117188)",51,4
1629,doc4_page51_6.jpeg,"(283.91400146484375, 468.0550231933594, 434.9020080566406, 593.7670288085938)",51,4
1630,doc4_page52_17.jpeg,"(297.0539855957031, 475.4949951171875, 420.8529968261719, 627.1270141601562)",52,4
1631,doc4_page53_7.jpeg,"(61.13399887084961, 56.93501281738281, 445.24700927734375, 214.02700805664062)",53,4
1632,doc4_page53_12.jpeg,"(276.9540100097656, 512.5150146484375, 444.9720153808594, 605.467041015625)",53,4
1633,doc4_page56_6.jpeg,"(310.3139953613281, 56.81501770019531, 419.64599609375, 225.66702270507812)",56,4
1634,doc4_page56_9.jpeg,"(298.7340087890625, 412.0150146484375, 398.46600341796875, 526.68701171875)",56,4
1635,doc4_page57_7.jpeg,"(62.33399963378906, 362.81500244140625, 421.9110107421875, 603.7869873046875)",57,4
1636,doc4_page58_4.jpeg,"(235.25399780273438, 56.154998779296875, 419.83001708984375, 186.427001953125)",58,4
1637,doc4_page58_6.jpeg,"(35.75400161743164, 56.154998779296875, 225.30599975585938, 186.60699462890625)",58,4
1638,doc4_page59_12.jpeg,"(238.07400512695312, 151.55502319335938, 445.32598876953125, 257.1670227050781)",59,4
1639,doc4_page60_6.jpeg,"(292.79400634765625, 441.41497802734375, 385.4880065917969, 563.64697265625)",60,4
1640,doc4_page60_8.jpeg,"(60.77399826049805, 239.8150177001953, 161.04600524902344, 354.00701904296875)",60,4
1641,doc4_page61_10.jpeg,"(87.29399871826172, 62.99504089355469, 182.73899841308594, 158.467041015625)",61,4
1642,doc4_page62_8.jpeg,"(45.05400085449219, 177.83502197265625, 206.17599487304688, 284.1670227050781)",62,4
1643,doc4_page62_9.jpeg,"(221.33399963378906, 176.09500122070312, 414.84600830078125, 284.8269958496094)",62,4
1644,doc4_page62_14.jpeg,"(326.7539978027344, 481.2550048828125, 411.6409912109375, 603.1270141601562)",62,4
1645,doc4_page63_5.jpeg,"(353.6340026855469, 509.9949951171875, 438.1109924316406, 631.68701171875)",63,4
1646,doc4_page63_6.jpeg,"(62.33399963378906, 509.9949951171875, 151.09500122070312, 631.927001953125)",63,4
1647,doc4_page63_7.jpeg,"(161.51400756835938, 509.9949951171875, 247.9390106201172, 632.1069946289062)",63,4
1648,doc4_page64_7.jpeg,"(322.2539978027344, 452.45501708984375, 412.56597900390625, 574.20703125)",64,4
